freqs,wHm,wLm
0.0470622484984128,3.03085056692073,17477709861.0462
0.0473887960971765,3.02726977125212,14950568910.8617
0.0477176094893875,3.01927002160742,12791575526.9409
0.0480487043965513,3.00803504490709,10934220516.4371
0.0483820966492595,2.99462144557134,9345822317.34854
0.0487178021879463,2.97993564198015,7986262454.34914
0.0490558370636505,2.9647281984264,6822659286.13455
0.0493962174387832,2.94960024023014,5826053803.47055
0.0497389595879007,2.93501721291083,4973333693.29161
0.0500840798984821,2.92132626878877,4244190508.93636
0.0504315948717136,2.90877465325782,3620622700.1531
0.0507815211232767,2.89752741221105,3087438569.40597
0.0511338753841433,2.88768347507609,2631990840.1474
0.051488674501375,2.87928968426454,2242802834.6019
0.0518459354389291,2.8723526765164,1910208139.58842
0.0522056752784698,2.86684871944645,1626601488.59902
0.0525679112201842,2.86273170921673,1384527540.49908
0.0529326605836056,2.85993957609084,1177890815.13447
0.0532999408084409,2.85839934816733,1001741786.77583
0.0536697694554048,2.85803110662228,851581552.103177
0.0540421642070592,2.8587510391588,723610568.423175
0.0544171428686589,2.86047376867131,614609532.937202
0.0547947233690029,2.86311410513301,521786702.81946
0.0551749237612913,2.86658834231942,442777538.265936
0.0555577622239888,2.87081519797851,375549617.270793
0.0559432570616938,2.87571647658884,318378241.575445
0.0563314267060135,2.88121751770634,269779323.492864
0.0567222897164454,2.88724747971819,228483612.067514
0.0571158647812643,2.89373949818069,193409516.525323
0.0575121707184161,2.90063074940123,163634943.876775
0.0579112264764176,2.90786244315651,138368154.379523
0.0583130511352622,2.91537976309053,116937314.065538
0.0587176639073326,2.92313176912896,98770329.8656633
0.0591250841383188,2.9310712729501,83377497.35291
0.0595353313081437,2.93915469497868,70341614.2800847
0.0599484250318941,2.94734190936551,59308012.2398699
0.0603643850607587,2.95559608186067,49973590.3464192
0.0607832312829723,2.96388350428453,42081611.5337034
0.061204983724767,2.97217342837141,35412599.1726939
0.0616296625513294,2.98043790104578,29780597.9968853
0.062057288067765,2.98865160264151,25026873.4160167
0.0624878807200689,2.99679168915468,21017195.7275207
0.0629214610961034,3.00483763929976,17637028.9480125
0.0633580499265825,3.0127711068951,14789434.5340886
0.0637976680860628,3.02057577891897,12392137.5301404
0.0642403365939419,3.02823723943798,10375250.8998896
0.0646860766154632,3.03574283950481,8679580.93115394
0.065134909462728,3.04308157304394,7255012.69691618
0.0655868565957143,3.0502439586855,6059063.56211512
0.0660419396233031,3.05722192746456,5055811.14262747
0.0665001803043112,3.0640087162712,4214854.67721977
0.0669616005485322,3.07059876691399,3510505.414342
0.0674262224177834,3.07698763064293,2921051.72175934
0.0678940681269611,3.08317187796628,2428172.6332866
0.0683651600451024,3.0891490135878,2016403.38780613
0.068839520696455,3.09491739628597,1672700.85031251
0.069317172761554,3.10047616355323,1386080.26258465
0.0697981390783066,3.1058251608124,1147289.03890708
0.0702824426430835,3.11096487502664,948539.845460805
0.0707701066118189,3.11589637252039,783285.58392744
0.0712611543011175,3.12062124083,646025.109893464
0.0717556091893692,3.12514153440484,532139.133869908
0.0722534949178721,3.1294597239824,437752.261192485
0.0727548352919623,3.13357864946368,359615.899601817
0.0732596542821523,3.1375014761188,295009.180864505
0.0737679760252773,3.1412316539562,241655.272114721
0.0742798248256491,3.14477288009303,197650.242807588
0.0747952251562182,3.14812906396828,161403.924000141
0.0753142016597437,3.15130429524489,131589.194097002
0.0758367791499719,3.15430281425154,107099.644522635
0.0763629826128225,3.15712898481951,87013.7945005792
0.0768928372075831,3.15978726937518,70564.9755292252
0.0774263682681127,3.16228220615335,57116.0306712955
0.0779636013040523,3.16461838840195,46138.0551294129
0.0785045620020451,3.16680044545361,37192.4964345249
0.0790492762269642,3.16883302554478,29916.1618333098
0.0795977700231498,3.17072078026823,24008.6627384857
0.080150069615654,3.1724683505498,19221.8604573282
0.080706201411495,3.17408035404549,15351.0746598814
0.0812661920009195,3.17556137385975,12227.7006640353
0.0818300681586739,3.17691594849103,9713.05991978867
0.0823978568452852,3.17814856291534,7693.2631306314
0.0829695852083491,3.17926364072328,6074.92888586723
0.0835452805838287,3.18026553723068,4781.61920835475
0.0841249704973612,3.18115853348755,3750.87499088638
0.0847086826655741,3.18194683111412,2931.75270757914
0.0852964449974102,3.18263454789731,2282.78113270063
0.0858882855954625,3.18322571408471,1770.26839483126
0.0864842327573172,3.18372426931724,1366.90022946876
0.0870843149769072,3.1841340601453,1050.58200800804
0.0876885609458743,3.18445883807684,803.483438077971
0.0882969995549409,3.18470225810921,611.250844773925
0.0889096598952916,3.18486787769978,462.359699089132
0.089526571259964,3.18495915613377,347.582491116274
0.0901477631452492,3.18497945425002,259.552656026481
0.0907732652521023,3.18493203448915,192.407640123372
0.0914031074875623,3.18482006123011,141.497376801197
0.0920373199661822,3.18464660138471,103.146662634388
0.0926759330114688,3.18441462522106,74.4618770789327
0.0933189771573324,3.18412700738994,53.174120015558
0.0939664831495469,3.1837865281295,37.5122219463004
0.09461848194722,3.18339587462604,26.1001945480915
0.0952750047242729,3.18295764251049,17.8746411552242
0.0959360828709314,3.18247433747142,12.0184359083354
0.0966017479952265,3.18194837696778,7.90763149249953
0.0972720319245054,3.18138209202528,5.06909852989283
0.097946966706954,3.1807777291023,3.14684936334427
0.0986265846131282,3.18013745201222,1.87537401506855
0.099310918137498,3.17946334389025,1.0586291686626
0.1,3.17875740919415,0.553601362720788
0.100693863147603,3.17802157572905,0.257700470405421
0.101392540755882,3.17725769668771,0.100236290202577
0.102096066230605,3.17646755269823,0.0421094518030698
0.102804473209331,3.17565285387232,0.0432129327645053
0.103517795563018,3.17481524184782,0.044508159599975
0.10423606739764,3.1739562918197,0.0414457460837454
0.104959323055823,3.17307751455483,0.0400119963618564
0.10568759711848,3.17218035838602,0.0415554318725244
0.106420924406472,3.17126621118143,0.0438142578353935
0.107159339982267,3.17033640228617,0.0448683669379395
0.107902879151618,3.16939220443308,0.0442955733811568
0.108651577465254,3.16843483562018,0.04267633818157
0.109405470720574,3.16746546095283,0.040980404834669
0.110164594963366,3.16648519444861,0.0400574970740692
0.110928986489522,3.16549510080367,0.0402579440983807
0.111698681846782,3.16449619711921,0.0413550184126769
0.112473717836475,3.16348945458727,0.0428021838531969
0.113254131515281,3.16247580013502,0.0440600784842326
0.114039960197003,3.16145611802713,0.0447752791408378
0.114831241454351,3.16043125142592,0.0448142331758237
0.115628013120738,3.15940200390905,0.0442300230395434
0.116430313292088,3.15836914094488,0.0432100963708963
0.11723818032866,3.15733339132551,0.0420200793948903
0.118051652856881,3.15629544855779,0.0409443747778231
0.11887076977119,3.15525597221277,0.0402240294649772
0.119695570235904,3.15421558923374,0.0400017329724535
0.120526093687084,3.15317489520378,0.0402932477084234
0.121362379834424,3.15213445557302,0.0409990631772367
0.122204468663149,3.15109480684654,0.0419485163038515
0.123052400435926,3.15005645773346,0.0429522344500577
0.123906215694792,3.149019890258,0.0438424597341443
0.124765955263087,3.14798556083331,0.0444949715632219
0.125631660247412,3.14695390129889,0.0448362286147636
0.12650337203959,3.14592531992231,0.044841709412651
0.127381132318648,3.14490020236626,0.0445299487280704
0.128264983052806,3.14387891262163,0.0439547019817628
0.129154966501488,3.14286179390763,0.0431961800425033
0.130051125217341,3.14184916953965,0.0423514660120008
0.130953502048267,3.14084134376595,0.0415239366949287
0.131862140139475,3.13983860257391,0.0408117323020769
0.132777082935543,3.13884121446671,0.0402960354651666
0.133698374182495,3.13784943121141,0.0400308917861182
0.134626057929891,3.13686348855921,0.0400368990847303
0.135560178532937,3.13588360693875,0.0403005887314227
0.136500780654601,3.13490999212334,0.0407796428487252
0.137447909267754,3.13394283587281,0.0414121567366488
0.138401609657313,3.13298231655102,0.0421271663278699
0.139361927422414,3.13202859971956,0.0428540162860468
0.140328908478587,3.13108183870865,0.0435292750852976
0.141302599059953,3.13014217516589,0.04410100045903
0.142283045721435,3.12920973958356,0.0445307987282325
0.143270295340983,3.12828465180537,0.0447943143773884
0.144264395121816,3.12736702151317,0.0448807192360109
0.145265392594678,3.12645694869452,0.0447916133187399
0.146273335620113,3.12555452409158,0.0445395942998665
0.14728827239075,3.12465982963218,0.0441466319156127
0.14831025143361,3.12377293884354,0.0436423003647975
0.149339321612425,3.12289391724943,0.0430618703971638
0.150375532129974,3.12202282275123,0.0424442393641487
0.151418932530435,3.1211597059935,0.0418296822819062
0.152469572701757,3.12030461071473,0.0412574425483454
0.153527502878042,3.11945757408374,0.040763247191203
0.154592773641948,3.1186186270222,0.0403769170447638
0.155665435927106,3.11778779451397,0.0401203204109491
0.156745541020559,3.11696509590155,0.0400059504265411
0.157833140565212,3.11615054517029,0.0400363581319348
0.158928286562298,3.11534415122071,0.0402045407551464
0.16003103137387,3.11454591812953,0.04049520577699
0.161141427725302,3.1137558453996,0.0408866704529678
0.162259528707809,3.11297392819942,0.0413530703920759
0.163385387780986,3.11220015759251,0.0418665580329916
0.164519058775366,3.11143452075701,0.0423992501238527
0.165660595894991,3.110677001196,0.0429247898577991
0.166810053720006,3.10992757893874,0.0434194862248502
0.167967487209265,3.10918623073339,0.0438630603983492
0.169132951702965,3.10845293023136,0.0442390638710262
0.170306502925284,3.1077276481637,0.0445350428737654
0.171488196987054,3.10701035250988,0.0447425181895159
0.172678090388436,3.10630100865917,0.0448568371041125
0.173876240021625,3.10559957956506,0.0448769402692887
0.175082703173573,3.10490602589276,0.0448050734904654
0.176297537528721,3.10422030616037,0.0446464639480721
0.177520801171763,3.10354237687368,0.0444089722727744
0.178752552590424,3.10287219265504,0.0441027259284161
0.179992850678248,3.10220970636649,0.0437397352387427
0.181241754737424,3.10155486922738,0.0433334908609348
0.182499324481615,3.10090763092664,0.0428985405240937
0.183765620038817,3.10026793973007,0.0424500434287589
0.18504070195423,3.09963574258269,0.0420033029782084
0.186324631193156,3.09901098520645,0.0415732825004303
0.187617469143912,3.09839361219351,0.0411741141209312
0.188919277620767,3.09778356709511,0.0408186173660054
0.190230118866894,3.09718079250645,0.0405178503008495
0.191550055557353,3.09658523014755,0.0402807205623862
0.192879150802078,3.09599682094036,0.0401136848691189
0.194217468148903,3.09541550508224,0.0400205622807211
0.195565071586595,3.09484122211593,0.0400024783123276
0.196922025547917,3.09427391099624,0.0400579449801557
0.198288394912707,3.09371351015355,0.0401830681112014
0.199664245010979,3.09315995755418,0.0403718605576269
0.20104964162605,3.09261319075793,0.0406166308047825
0.20244465099768,3.09207314697274,0.0409084123427184
0.203849339825246,3.09153976310668,0.0412374002136319
0.205263775270925,3.09101297581739,0.0415933663007163
0.206688024962908,3.09049272155903,0.041966032473915
0.208122156998634,3.08997893662687,0.0423453888829749
0.209566239948043,3.08947155719964,0.0427219520989647
0.211020342856859,3.08897051937968,0.0430869636436296
0.212484535249888,3.08847575923103,0.0434325334403523
0.213958887134342,3.08798721281558,0.0437517350105154
0.215443469003188,3.08750481622725,0.0440386601551792
0.216938351838518,3.0870285056244,0.0442884408172351
0.218443607114943,3.0865582172605,0.0444972451758379
0.219959306803007,3.0860938875131,0.044662254079037
0.221485523372636,3.08563545291128,0.0447816228782156
0.223022329796594,3.08518285016147,0.0448544327110045
0.224569799553977,3.08473601617195,0.0448806343663711
0.226128006633728,3.08429488807584,0.0448609870794297
0.227697025538168,3.08385940325279,0.04479699394981
0.229276931286565,3.08342949934946,0.0446908351527251
0.230867799418717,3.08300511429873,0.044545299694182
0.232469705998565,3.0825861863377,0.044363716142386
0.234082727617829,3.08217265402469,0.0441498825299427
0.235706941399673,3.08176445625512,0.043907995456745
0.237342425002387,3.08136153227632,0.0436425783244843
0.238989256623105,3.0809638217015,0.0433584085974564
0.240647515001542,3.08057126452269,0.0430604440086068
0.24231727942376,3.08018380112283,0.0427537477147486
0.243998629725955,3.07980137228702,0.0424434125490434
0.245691646298279,3.07942391921298,0.0421344847194174
0.247396410088681,3.0790513835207,0.0418318875496975
0.249113002606779,3.07868370726142,0.0415403461434985
0.250841505927754,3.07832083292584,0.0412643141463389
0.252582002696278,3.07796270345172,0.0410079040636658
0.254334576130465,3.07760926223081,0.0407748228243345
0.256099310025846,3.07726045311519,0.0405683144272018
0.25787628875938,3.07691622042307,0.040391111536524
0.259665597293487,3.07657650894394,0.0402453977757555
0.261467321180109,3.07624126394328,0.0401327821951006
0.263281546564802,3.0759104311668,0.040054286965477
0.265108360190854,3.07558395684407,0.0400103488045368
0.266947849403432,3.07526178769186,0.0400008340168573
0.268800102153761,3.07494387091692,0.0400250663873813
0.270665207003324,3.07463015421844,0.0400818665676941
0.272543253128103,3.07432058579009,0.0401696010962451
0.274434330322837,3.07401511432164,0.0402862388393826
0.276338529005317,3.07371368900035,0.040429412454468
0.278255940220713,3.07341625951191,0.0405964824618616
0.28018665564592,3.07312277604111,0.0407846016520823
0.282130767593947,3.07283318927225,0.0409907778168687
0.28408836901833,3.07254745038917,0.0412119331381096
0.286059553517574,3.07226551107512,0.0414449589559799
0.28804441533963,3.07198732351229,0.0416867650294468
0.290043049386399,3.07171284038115,0.0419343227693768
0.292055551218275,3.07144201485952,0.0421847022453444
0.294082017058706,3.07117480062148,0.0424351030312082
0.296122543798803,3.07091115183604,0.0426828791571123
0.298177229001967,3.07065102316557,0.0429255585794657
0.300246170908555,3.07039436976418,0.0431608576718222
0.302329468440578,3.07014114727579,0.0433866912869138
0.30442722120643,3.06989131183212,0.0436011789525543
0.306539529505653,3.06964482005048,0.0438026477507261
0.308666494333727,3.06940162903151,0.0439896323977043
0.310808217386906,3.06916169635663,0.0441608730003046
0.312964801067075,3.06892498008553,0.0443153109145337
0.315136348486648,3.06869143875341,0.0444520830819475
0.317322963473498,3.0684610313682,0.0445705151689398
0.319524750575921,3.06823371740764,0.0446701137865908
0.321741815067637,3.06800945681624,0.0447505580250492
0.32397426295282,3.06778821000223,0.0448116904970736
0.326222200971167,3.06756993783431,0.0448535080505746
0.328485736603004,3.06735460163846,0.0448761522798238
0.330764978074424,3.06714216319452,0.0448798999388837
0.333060034362459,3.06693258473288,0.0448651533387995
0.335371015200293,3.06672582893097,0.0448324307913871
0.337698031082509,3.06652185890975,0.044782357147039
0.340041193270371,3.06632063823014,0.0447156544611091
0.342400613797143,3.06612213088945,0.0446331328131137
0.344776405473446,3.06592630131766,0.0445356812945862
0.347168681892656,3.06573311437378,0.0444242591749628
0.349577557436328,3.06554253534209,0.0442998872498797
0.352003147279668,3.06535452992843,0.0441636393726922
0.354445567397044,3.06516906425636,0.0440166341677156
0.356904934567523,3.06498610486339,0.0438600269223967
0.359381366380463,3.06480561869715,0.0436950016553808
0.361874981241128,3.06462757311154,0.0435227633580258
0.364385898376354,3.06445193586288,0.043344530408368
0.366914237840249,3.06427867510603,0.043161527158623
0.36946012051993,3.06410775939053,0.0429749767000978
0.372023668141307,3.0639391576567,0.0427860938126498
0.374605003274899,3.06377283923177,0.0425960781095445
0.3772042493417,3.06360877382597,0.0424061073925512
0.379821530619074,3.06344693152866,0.0422173312363043
0.3824569722467,3.06328728280444,0.0420308648251087
0.385110700232557,3.06312979848925,0.041847783069336
0.387782841458946,3.06297444978655,0.0416691150322286
0.390473523688556,3.06282120826336,0.0414958387009621
0.393182875570577,3.06267004584651,0.0413288761381446
0.395911026646846,3.0625209348187,0.0411690890513305
0.398658107358044,3.06237384781473,0.0410172748183837
0.401424249049932,3.06222875781764,0.0408741630055941
0.404209583979631,3.06208563815493,0.0407404124131621
0.407014245321944,3.06194446249476,0.0406166086790239
0.409838367175726,3.06180520484219,0.0405032624670063
0.412682084570295,3.06166783953539,0.0404008082590457
0.415545533471887,3.06153234124196,0.0403096037638357
0.418428850790158,3.06139868495519,0.0402299299460039
0.421332174384729,3.06126684599036,0.0401619916709856
0.424255643071778,3.06113679998109,0.0401059189515179
0.427199396630678,3.06100852287569,0.0400617687723704
0.430163575810679,3.06088199093352,0.0400295274609836
0.43314832233764,3.06075718072142,0.0400091135633342
0.436153778920801,3.06063406911011,0.0400003811769695
0.439180089259609,3.06051263327065,0.0400031236869096
0.44222739805059,3.06039285067094,0.0400170778452957
0.445295850994266,3.06027469907221,0.0400419281322982
0.448385594802119,3.06015815652551,0.0400773113340234
0.45149677720361,3.06004320136837,0.0401228212729086
0.45462954695324,3.05992981222127,0.0401780136273285
0.457784053837662,3.05981796798435,0.0402424107797086
0.460960448682843,3.05970764783399,0.0403155066361669
0.464158883361278,3.05959883121952,0.0403967713654254
0.467379510799246,3.05949149785991,0.0404856560101461
0.470622484984128,3.0593856277405,0.0405815969298194
0.473887960971766,3.05928120110976,0.0406840200405568
0.477176094893875,3.05917819847606,0.0407923448234677
0.480487043965513,3.05907660060453,0.040905988079524
0.483820966492596,3.05897638851389,0.0410243674147772
0.487178021879463,3.05887754347332,0.0411469044453868
0.490558370636505,3.05878004699936,0.0412730277170195
0.493962174387832,3.05868388085288,0.0414021753377572
0.497389595879006,3.05858902703604,0.0415337973276391
0.500840798984821,3.05849546778928,0.0416673576913783
0.504315948717136,3.05840318558834,0.0418023362235951
0.507815211232768,3.05831216314135,0.0419382300581996
0.511338753841433,3.05822238338588,0.042074554975273
0.514886745013749,3.0581338294861,0.0422108464800811
0.518459354389291,3.05804648482991,0.0423466606696786
0.522056752784698,3.05796033302612,0.0424815749030365
0.525679112201842,3.05787535790166,0.0426151882907637
0.529326605836056,3.05779154349881,0.0427471220203757
0.532999408084409,3.05770887407251,0.0428770195327111
0.536697694554048,3.05762733408758,0.0430045465645879
0.540421642070592,3.05754690821615,0.0431293910721325
0.544171428686589,3.05746758133494,0.0432512630484632
0.547947233690029,3.05738933852265,0.0433698942485973
0.551749237612912,3.05731216505743,0.0434850378335831
0.555577622239888,3.05723604641429,0.0435964679449906
0.559432570616938,3.05716096826254,0.0437039792200075
0.563314267060136,3.05708691646337,0.0438073862565289
0.567222897164454,3.05701387706731,0.0439065230367892
0.571158647812643,3.05694183631183,0.0440012423172779
0.575121707184161,3.05687078061889,0.0440914149919197
0.579112264764176,3.05680069659261,0.0441769294347767
0.583130511352623,3.05673157101686,0.044257690827856
0.587176639073326,3.05666339085294,0.044333620478984
0.591250841383188,3.05659614323731,0.0444046551341236
0.595353313081437,3.05652981547927,0.0444707462879884
0.599484250318941,3.05646439505874,0.0445318594963098
0.603643850607587,3.05639986962401,0.0445879736926864
0.607832312829723,3.0563362269896,0.0446390805125294
0.61204983724767,3.05627345513401,0.0446851836262664
0.616296625513294,3.05621154219764,0.0447262980836338
0.62057288067765,3.05615047648065,0.0447624496706025
0.624878807200689,3.05609024644085,0.0447936742802135
0.629214610961034,3.05603084069166,0.0448200172983776
0.633580499265825,3.05597224800007,0.0448415330054764
0.637976680860628,3.0559144572846,0.0448582839944316
0.642403365939419,3.05585745761329,0.0448703406057393
0.646860766154633,3.0558012382018,0.0448777803798322
0.65134909462728,3.05574578841141,0.0448806875270066
0.655868565957143,3.0556910977471,0.0448791524150448
0.66041939623303,3.05563715585567,0.0448732710745699
0.665001803043112,3.05558395252388,0.0448631447220919
0.669616005485322,3.05553147767658,0.0448488793006342
0.674262224177834,3.05547972137487,0.0448305850377702
0.678940681269611,3.05542867381433,0.0448083760208537
0.683651600451024,3.05537832532321,0.0447823697891821
0.68839520696455,3.05532866636069,0.0447526869427979
0.693171727615541,3.05527968751514,0.0447194507676098
0.697981390783066,3.05523137950238,0.0446827868764854
0.702824426430835,3.05518373316402,0.0446428228659576
0.707701066118189,3.05513673946576,0.0445996879881687
0.712611543011175,3.05509038949578,0.0445535128376662
0.717556091893693,3.05504467446306,0.0445044290526644
0.722534949178721,3.05499958569578,0.044452569030373
0.727548352919622,3.05495511463977,0.0443980656560018
0.732596542821523,3.05491125285689,0.0443410520450456
0.737679760252773,3.05486799202353,0.0442816612984593
0.742798248256492,3.05482532392904,0.044220026270337
0.747952251562182,3.05478324047423,0.0441562793477134
0.753142016597438,3.05474173366991,0.0440905522421145
0.758367791499719,3.05470079563536,0.0440229757924902
0.763629826128224,3.05466041859695,0.0439536797791702
0.768928372075831,3.05462059488664,0.0438827927484949
0.774263682681127,3.05458131694062,0.0438104418477785
0.779636013040524,3.05454257729786,0.0437367526702758
0.785045620020451,3.0545043685988,0.0436618491098283
0.790492762269642,3.05446668358391,0.0435858532248799
0.795977700231499,3.0544295150924,0.0435088851115583
0.801500696156541,3.05439285606088,0.0434310627855295
0.807062014114951,3.05435669952206,0.0433525020723412
0.812661920009195,3.05432103860344,0.043273316505983
0.818300681586739,3.05428586652606,0.0431936172353933
0.823978568452852,3.0542511766032,0.0431135129386603
0.829695852083491,3.0542169622392,0.0430331097446648
0.835452805838287,3.05418321692818,0.0429525111619262
0.841249704973612,3.05414993425286,0.0428718180144155
0.84708682665574,3.05411710788335,0.042791128384111
0.852964449974102,3.054084731576,0.0427105375600755
0.858882855954625,3.05405279917221,0.0426301379938413
0.864842327573173,3.05402130459727,0.0425500192608946
0.870843149769072,3.05399024185929,0.0424702680280578
0.876885609458743,3.05395960504801,0.0423909680265702
0.882969995549409,3.05392938833375,0.0423122000306751
0.889096598952916,3.05389958596628,0.0422340418415229
0.89526571259964,3.0538701922738,0.0421565682762051
0.901477631452492,3.05384120166183,0.0420798511617371
0.907732652521022,3.05381260861219,0.0420039593338096
0.914031074875623,3.05378440768196,0.041928958640132
0.920373199661822,3.05375659350246,0.0418549119481943
0.926759330114688,3.05372916077827,0.0417818791572723
0.933189771573324,3.05370210428622,0.041709917214509
0.939664831495469,3.05367541887438,0.0416390801348994
0.9461848194722,3.05364909946115,0.0415694190250128
0.952750047242729,3.05362314103431,0.0415009821102856
0.959360828709315,3.05359753865,0.0414338147657172
0.966017479952265,3.0535722874319,0.0413679595498065
0.972720319245054,3.05354738257023,0.0413034562415636
0.97946966706954,3.05352281932091,0.0412403418804326
0.986265846131282,3.05349859300462,0.0411786508089654
0.99310918137498,3.05347469900596,0.0411184147180828
1,3.05345113277254,0.0410596626947631
