freqs,W1,W2
0.322484249840844,9.96572526002272,0.00139525196053387
0.325471160553185,9.96508962829097,0.00140301056312249
0.328485736603004,9.96444225070844,0.00141092812514771
0.331528234231942,9.9637829117977,0.00141900812266719
0.334598912054997,9.9631113921873,0.00142725411437349
0.337698031082509,9.96242746854362,0.00143566974373203
0.340825854742345,9.96173091350158,0.00144425874117777
0.343982648902293,9.96102149559428,0.00145302492637246
0.347168681892656,9.96029897918143,0.00146197221052414
0.350384224529067,9.95956312437668,0.00147110459877054
0.353629550135504,9.95881368697373,0.0014804261926283
0.356904934567523,9.95805041837133,0.00148994119250985
0.360210656235707,9.95727306549698,0.0014996539003097
0.363546996129332,9.95648137072955,0.00150956872206234
0.366914237840249,9.95567507182049,0.00151969017067355
0.370312667586993,9.95485390181397,0.00153002286872726
0.373742574239106,9.95401758896566,0.00154057155137016
0.3772042493417,9.95316585666024,0.00155134106927604
0.380697987140229,9.95229842332767,0.0015623363916923
0.384224084605506,9.95141500235809,0.00157356260957083
0.387782841458946,9.95051530201546,0.00158502493878563
0.391374560198038,9.94959902534981,0.00159672872343958
0.394999546122064,9.94866587010813,0.00160867943926291
0.398658107358044,9.94771552864402,0.00162088269710588
0.402350554886929,9.94674768782574,0.00163334424652829
0.406077202570037,9.9457620289431,0.00164606997948857
0.409838367175726,9.94475822761273,0.00165906593413521
0.413634368406327,9.94373595368207,0.00167233829870331
0.417465528925314,9.94269487113187,0.00168589341551926
0.421332174384729,9.94163463797721,0.00169973778511657
0.425234633452868,9.9405549061671,0.00171387807046582
0.429173237842216,9.93945532148253,0.00172832110132197
0.43314832233764,9.93833552343313,0.00174307387869239
0.43716022482485,9.93719514515219,0.0017581435794287
0.441209286319119,9.93603381329027,0.00177353756094607
0.445295850994266,9.93485114790719,0.00178926336607346
0.449420266211914,9.93364676236255,0.00180532872803834
0.453582882551019,9.9324202632046,0.00182174157558966
0.457784053837662,9.93117125005763,0.00183851003826286
0.462024137175131,9.92989931550765,0.00185564245179092
0.466303492974273,9.92860404498667,0.00187314736366533
0.470622484984128,9.92728501665513,0.0018910335388512
0.47498148032285,9.92594180128293,0.00190930996566077
0.479380849508911,9.92457396212867,0.00192798586178954
0.483820966492596,9.92318105481736,0.00194707068051967
0.488302208687788,9.92176262721645,0.00196657411709508
0.492824957004051,9.92031821931017,0.00198650611527301
0.497389595879006,9.91884736307225,0.0020068768740569
0.501996513311008,9.91734958233698,0.00202769685461553
0.506646100892127,9.91582439266853,0.00204897678739346
0.511338753841433,9.91427130122869,0.00207072767941805
0.516074871038591,9.9126898066428,0.00209296082180844
0.520854855057766,9.9110793988641,0.00211568779749193
0.525679112201842,9.90943955903633,0.00213892048913343
0.530548052536957,9.90776975935463,0.00216267108728381
0.535462089927361,9.90606946292477,0.00218695209875306
0.540421642070592,9.90433812362068,0.00221177635521439
0.545427130532983,9.90257518594022,0.00223715702204552
0.550478980785497,9.90078008485936,0.00226310760741357
0.555577622239888,9.89895224568458,0.00228964197161023
0.560723488285203,9.89709108390362,0.00231677433664388
0.565917016324624,9.89519600503452,0.00234451929609567
0.571158647812643,9.89326640447299,0.00237289182524665
0.576448828292588,9.89130166733818,0.00240190729148333
0.581788007434493,9.88930116831662,0.00243158146498909
0.587176639073326,9.8872642715047,0.0024619305297292
0.592615181247555,9.88519033024939,0.00249297109473736
0.598104096238094,9.88307868698735,0.00252472020571179
0.603643850607587,9.8809286730825,0.00255719535692931
0.609234915240071,9.87873960866191,0.00259041450348578
0.614877765381002,9.87651080245017,0.00262439607387183
0.62057288067765,9.87424155160218,0.00265915898289276
0.626320745219869,9.87193114153447,0.00269472264494176
0.632121847581245,9.86957884575491,0.00273110698763609
0.637976680860628,9.86718392569105,0.00276833246582571
0.643885742724042,9.86474563051694,0.00280642007598444
0.649849535446989,9.86226319697863,0.00284539137099376
0.655868565957143,9.8597358492181,0.00288526847532975
0.661943345877439,9.8571627985961,0.00292607410066396
0.668074391569561,9.85454324351349,0.002967831561889
0.674262224177834,9.85187636923138,0.00301056479358044
0.680507369673521,9.84916134769009,0.00305429836690628
0.68681035889953,9.84639733732687,0.00309905750699609
0.693171727615541,9.84358348289258,0.00314486811078185
0.699592016543537,9.84071891526725,0.00319175676532299
0.706071771413777,9.83780275127462,0.00323975076662853
0.712611543011175,9.83483409349581,0.00328887813898916
0.719211887222119,9.83181203008205,0.00333916765483311
0.725873365081725,9.82873563456659,0.00339064885511916
0.732596542821523,9.82560396567592,0.00344335207028124
0.739381991917587,9.82241606714025,0.00349730844173898
0.746230289139111,9.8191709675035,0.00355254994398902
0.753142016597437,9.81586767993265,0.00360910940729239
0.760117761795533,9.81250520202686,0.00366702054097346
0.76715811767793,9.80908251562612,0.00372631795734655
0.774263682681127,9.80559858661968,0.00378703719628648
0.781435060784454,9.80205236475448,0.00384921475045993
0.788672861561415,9.79844278344338,0.0039128880912347
0.795977700231498,9.7947687595737,0.00397809569528469
0.803350197712474,9.79102919331578,0.00404487707190839
0.810790980673169,9.78722296793196,0.00411327279107965
0.818300681586739,9.78334894958605,0.00418332451224949
0.825879938784427,9.7794059871533,0.00425507501391847
0.833529396509819,9.77539291203125,0.00432856822399939
0.841249704973612,9.77130853795125,0.00440384925099088
0.849041520408875,9.76715166079127,0.00448096441598256
0.856905505126835,9.76292105838964,0.00455996128551316
0.864842327573172,9.75861549036031,0.00464088870530359
0.872852662384838,9.75423369790962,0.0047237968348872
0.880937190447399,9.74977440365465,0.00480873718316031
0.889096598952916,9.74523631144364,0.0048957626448763
0.897331581458352,9.74061810617828,0.00498492753810748
0.905642837944529,9.73591845363846,0.00507628764269926
0.914031074875623,9.73113600030938,0.00516990023974171
0.922497005259217,9.72626937321144,0.00526582415208437
0.931041348706908,9.72131717973295,0.00536411978592069
0.93966483149547,9.71627800746612,0.00546484917346894
0.948368186628592,9.71115042404629,0.00556807601677732
0.957152153899186,9.70593297699495,0.00567386573268141
0.966017479952265,9.70062419356651,0.00578228549894289
0.974964918348409,9.69522258059934,0.00589340430159896
0.983995229627823,9.68972662437117,0.00600729298355281
0.99310918137498,9.6841347904592,0.00612402429443585
1.00230754828387,9.67844552360529,0.00624367294177337
1.01159111222383,9.67265724758636,0.00636631564348587
1.02096066230605,9.66676836509049,0.00649203118175907
1.03041699495059,9.66077725759888,0.00662090045831624
1.03996091395412,9.65468228527418,0.00675300655112733
1.04959323055823,9.64848178685532,0.00688843477259019
1.05931476351837,9.6421740795594,0.00702727272921964
1.06912633917348,9.63575745899086,0.00716961038288134
1.07902879151618,9.62923019905833,0.0073155401136078
1.08902296226373,9.62259055189961,0.00746515678403484
1.0991097009295,9.6158367478151,0.00761855780549786
1.10928986489522,9.6089669952101,0.00777584320582739
1.11956431948388,9.60197948054645,0.00793711569888513
1.12993393803322,9.59487236830382,0.0081024807558818
1.14039960197003,9.58764380095123,0.00827204667851922
1.15096220088503,9.58029189892919,0.00844592467400014
1.1616226326085,9.57281476064284,0.00862422893194963
1.1723818032866,9.56521046246669,0.00880707670329342
1.18324062745838,9.55747705876137,0.00899458838113871
1.19420002813353,9.54961258190294,0.00918688758370471
1.20526093687084,9.54161504232514,0.00938410123935006
1.21642429385737,9.53348242857528,0.00958635967374623
1.22769104798836,9.52521270738418,0.00979379669924612
1.23906215694792,9.51680382375065,0.0100065497064983
1.25053858729039,9.50825370104127,0.0102247597583586
1.26212131452255,9.49956024110575,0.0104485716861505
1.27381132318648,9.49072132440868,0.0106781341883285
1.2856096069433,9.48173481017813,0.0109135999315982
1.29751716865759,9.47259853657173,0.011155125654548
1.30953502048267,9.46331032086081,0.0114028722738485
1.32166418394661,9.45386795963323,0.0116570049930766
1.33390569003906,9.44426922901551,0.011917693414223
1.34626057929891,9.43451188491493,0.0121851116519401
1.35872990190271,9.42459366328218,0.0124594384505918
1.37131471775394,9.41451228039523,0.0127408573041651
1.38401609657313,9.4042654331651,0.0130295565791053
1.39683511798874,9.39385079946417,0.0133257296401374
1.40977287162897,9.38326603847771,0.0136295749791363
1.42283045721435,9.37250879107929,0.0139412963471122
1.43600898465126,9.36157668023073,0.0142611028893738
1.44930957412622,9.3504673114074,0.0145892092839374
1.46273335620113,9.33917827304936,0.014925835883248
1.47628147190939,9.32770713703924,0.01527120885928
1.48995507285285,9.31605145920734,0.0156255603520873
1.50375532129974,9.30420877986491,0.0159891286218702
1.51768339028341,9.29217662436606,0.0163621582046312
1.53174046370208,9.27995250369912,0.0167449000714896
1.54592773641948,9.26753391510816,0.017137611791727
1.56024641436637,9.25491834274532,0.0175405576996355
1.57469771464309,9.24210325835464,0.0179540090652422
1.58928286562298,9.22908612198813,0.0183782442689833
1.60400310705682,9.21586438275463,0.0188135489804017
1.6188596901782,9.20243547960237,0.0192602163409435
1.63385387780986,9.18879684213556,0.019718547150928
1.64898694447106,9.17494589146601,0.0201888500607669
1.6642601764859,9.16088004110013,0.020671441766509
1.67967487209265,9.14659669786217,0.0211666472097862
1.69523234155412,9.13209326285407,0.0216747997822384
1.71093390726901,9.11736713245276,0.0221962415344918
1.72678090388436,9.1024156993453,0.0227313233897709
1.74277467840892,9.08723635360251,0.0232804053622176
1.75891659032773,9.07182648379152,0.023843856779997
1.77520801171763,9.0561834781279,0.0244220565132647
1.7916503273639,9.04030472566771,0.025015393207073
1.80824493487795,9.02418761753994,0.0256242655192927
1.82499324481615,9.00782954821979,0.0262490823636252
1.84189668079971,8.99122791684319,0.0268902631577805
1.85895667963569,8.97438012856282,0.0275482380768963
1.87617469143912,8.95728359594601,0.0282234483122715
1.8935521797563,8.93993574041473,0.0289163463354866
1.91109062168914,8.92233399372794,0.0296273961679842
1.92879150802078,8.90447579950647,0.0303570736561792
1.94665634334226,8.88635861480045,0.0311058667521688
1.96468664618045,8.86797991169952,0.0318742758001092
1.98288394912707,8.84933717898567,0.0326628138283274
2.00124979896904,8.83042792382888,0.0334720068472298
2.01978575681988,8.81124967352516,0.0343023941530727
2.03849339825246,8.79179997727716,0.0351545286376533
2.05737431343291,8.7720764080168,0.0360289771039793
2.07643010725577,8.7520765642699,0.0369263205879732
2.09566239948043,8.7317980720622,0.0378471546862631
2.1150728248688,8.7112385868665,0.0387920898901092
2.13466303332424,8.69039579559029,0.0397617519255128
2.15443469003188,8.66926741860326,0.0407567820995498
2.17438947560008,8.64785121180417,0.0417778376529674
2.19452908620331,8.62614496872598,0.0428255921190792
2.21485523372636,8.60414652267875,0.0439007356889884
2.2353696459098,8.58185374892904,0.0450039755831651
2.25607406649686,8.55926456691501,0.0461360364293982
2.27697025538168,8.53637694249585,0.0472976606471367
2.29805998875885,8.51318889023455,0.0484896088382312
2.31934505927443,8.48969847571236,0.049712660184079
2.34082727617829,8.46590381787387,0.0509676128491689
2.36250846547795,8.44180309140072,0.0522552843910182
2.38439047009372,8.41739452911272,0.0535765121764846
2.40647515001542,8.39267642439432,0.0549321538044283
2.42876438246045,8.36764713364462,0.0563230875346947
2.45126006203334,8.34230507874904,0.057750212723374
2.47396410088681,8.3166487495704,0.0592144502642927
2.49687842888433,8.29067670645732,0.0607167430366748
2.52000499376409,8.26438758276758,0.0622580563589076
2.54334576130465,8.23778008740394,0.0638393784483326
2.56690271549195,8.21085300735995,0.0654617208869716
2.59067785868801,8.18360521027309,0.0671261190930904
2.61467321180109,8.15603564698232,0.0688336327984846
2.63889081445751,8.12814335408743,0.0705853465313654
2.66333272517498,8.09992745650684,0.0723823701047085
2.68800102153761,8.071387170031,0.0742258391099117
2.71289780037247,8.04252180386811,0.0761169154156013
2.73802517792786,8.01333076317871,0.0780567876714033
2.76338529005317,7.98381355159591,0.0800466718164863
2.78898029238044,7.95396977372757,0.0820878115926653
2.81481236050758,7.92379913763688,0.0841814790618376
2.8408836901833,7.89330145729761,0.086328975127507
2.86719649749377,7.86247665502023,0.0885316300601318
2.89375301905095,7.83132476384496,0.0907908040260163
2.92055551218275,7.79984592989784,0.0931078876194435
2.94760625512486,7.76804041470577,0.0954843023977284
2.97490754721444,7.73590859746631,0.0979215014188494
3.00246170908555,7.70345097726825,0.100420969781293
3.0302710828664,7.67066817525852,0.10298422516573
3.05833803237843,7.63756093675128,0.105612818378102
3.08666494333727,7.60413013327485,0.108308333893703
3.11525422355549,7.57037676455215,0.111072390401784
3.14410830314726,7.53630196041021,0.113906641350195
3.17322963473498,7.5019069826144,0.116812775489572
3.20262069365765,7.46719322662301,0.119792517416513
3.23228397818138,7.43216222325781,0.122847628115184
3.26222200971167,7.396815640286,0.125979905496772
3.29243733300777,7.36115528390964,0.129191184936149
3.32293251639897,7.32518310015768,0.132483339805091
3.35371015200293,7.28890117617679,0.135858282001392
3.38477285594598,7.25231174141657,0.13931796247312
3.41612326858553,7.21541716870491,0.142864371737307
3.44776405473446,7.17821997520966,0.146499540392256
3.47969790388769,7.1407228232824,0.150225539622673
3.51192753045073,7.10292852118063,0.15404448169676
3.54445567397043,7.06484002366447,0.157958520454394
3.57728509936787,7.02646043246432,0.161969851785465
3.61041859717334,6.98779299661602,0.166080714097404
3.64385898376354,6.94884111266003,0.170293388770933
3.67760910160103,6.90960832470165,0.174610200602975
3.71167181947576,6.8700983243291,0.17903351823567
3.74605003274899,6.83031495038673,0.183565754570378
3.78074666359935,6.79026218860082,0.188209367165529
3.81576466127125,6.74994417105537,0.19296685861712
3.85110700232557,6.70936517551591,0.19784077692064
3.88677669089267,6.6685296245992,0.20283371581315
3.92277675892772,6.62744208478728,0.207948315094211
3.95911026646846,6.58610726528425,0.213187260924308
3.99578030189527,6.54453001671468,0.218553286099391
4.03278998219371,6.50271532966278,0.224049170300093
4.07014245321944,6.46066833305147,0.229677740314158
4.10784088996565,6.41839429236127,0.235441870230579
4.14588849683291,6.3758986076887,0.241344481603891
4.18428850790158,6.33318681164458,0.247388543587031
4.22304418720667,6.29026456709269,0.253577073031153
4.26215882901532,6.2471376647296,0.259913134550715
4.3016357581068,6.20381202050698,0.266399840552168
4.34147833005509,6.1602936728977,0.273040351224484
4.38168993151419,6.11658878000756,0.279837874489779
4.4222739805059,6.07270361653483,0.286795665912218
4.4632339267104,6.02864457057988,0.29391702856337
4.50457325175946,5.98441814030786,0.301205312842163
4.5462954695324,5.94003093046724,0.308663916247526
4.58840412645476,5.89548964876787,0.31629628310183
4.63090280179974,5.85080110212191,0.324105904223166
4.67379510799246,5.80597219275199,0.33209631654451
4.71708469091702,5.76100991417057,0.340271102677794
4.76077523022637,5.71592134703529,0.348633890420879
4.80487043965513,5.67071365488508,0.357188352205434
4.84937406733524,5.62539407976222,0.36593820448369
4.89428989611453,5.57996993772568,0.37488720705205
4.93962174387832,5.53444861426153,0.384039162309521
4.98537346387389,5.48883755959619,0.393397914448947
5.03154894503805,5.44314428391876,0.402967348579019
5.07815211232767,5.39737635251873,0.412751389775037
5.12518692705333,5.35154138084564,0.422754002056451
5.17265738721602,5.30564702949749,0.432979187289169
5.22056752784697,5.25970099914462,0.443430984010707
5.26892142135067,5.2137110253965,0.454113466176229
5.31772317785097,5.16768487361829,0.465030741823599
5.36697694554048,5.12163033370464,0.476186951655593
5.41668691103315,5.0755552148183,0.487586267537459
5.46685729972018,5.02946734010089,0.499232890908082
5.51749237612913,4.98337454136346,0.511131051103057
5.56859644428641,4.93728465376465,0.523285003588035
5.62017384808319,4.8912055104839,0.535699028100817
5.67222897164454,4.84514493739761,0.548377426700689
5.72476623970218,4.79911074776574,0.561324521723631
5.7777901179705,4.75311073693675,0.574544653642113
5.83130511352622,4.70715267707826,0.588042178828279
5.88531577519145,4.66124431194109,0.601821467219449
5.93982669392036,4.6153933516642,0.615886899884987
5.99484250318941,4.56960746762782,0.630242866493685
6.05036787939122,4.52389428736197,0.644893762680997
6.10640754223204,4.47826138951771,0.659843987315534
6.16296625513294,4.43271629890773,0.675097939664457
6.22004882563471,4.38726648162346,0.6906600164575
6.2776601058065,4.34191934023502,0.70653460884957
6.33580499265825,4.29668220908048,0.722726099282019
6.39448842855694,4.25156234965078,0.73923885824288
6.4537154016467,4.20656694607607,0.756077240926573
6.5134909462728,4.16170310071929,0.773245583793738
6.57382014340959,4.1169778298825,0.790748201032128
6.63470812109235,4.07239805963109,0.808589380919644
6.69616005485322,4.02797062174086,0.826773382090902
6.75818116816111,3.98370224977265,0.845304429708857
6.82077673286568,3.93959957527879,0.864186711543348
6.8839520696455,3.89566912414552,0.883424373958616
6.94771254846024,3.85191731307516,0.903021517812092
7.01206358900718,3.8083504462114,0.922982194267089
7.07701066118189,3.76497471191092,0.943310400522194
7.14255928554313,3.7217961796642,0.964010075460506
7.20871503378214,3.6788207971679,0.985085095222118
7.27548352919623,3.63605438755113,1.0065392687035
7.34287044716676,3.59350264675747,1.02837633298778
7.41088151564157,3.5511711410842,1.05059994871007
7.47952251562182,3.50906530488007,1.07321369536254
7.54879928165344,3.46719043840252,1.09622106654388
7.618717702323,3.42555170583494,1.11962546515835
7.68928372075831,3.38415413346426,1.14343019856986
7.76050333513357,3.34300260801895,1.16763847371664
7.8323825991792,3.30210187516709,1.1922533921926
7.90492762269642,3.2614565381739,1.21727794530154
7.97814457207662,3.22107105671803,1.24271500909084
8.05203967082547,3.18094974586524,1.26856733937126
8.12661920009194,3.14109677519832,1.29483756673017
8.2018894992022,3.10151616810145,1.32152819154525
8.27785696619848,3.06221180119719,1.34864157900652
8.35452805838287,3.0231874039339,1.37617995415426
8.43190929286625,2.98444655832136,1.40414539694105
8.51000724712225,2.94599269881188,1.43253983732606
8.58882855954625,2.90782911232427,1.46136505041019
8.66837993001978,2.86995893840766,1.49062265162054
8.74866812047991,2.83238516954196,1.52031409195316
8.82969995549409,2.79511065157188,1.55044065328307
8.9114823228402,2.75813808427078,1.58100344375053
8.99402217409204,2.72147002203096,1.61200339323299
9.07732652521023,2.68510887467661,1.64344124891186
9.16140245713852,2.64905690839551,1.67531757094366
9.24625711640574,2.61331624678561,1.70763272824501
9.33189771573324,2.5778888720124,1.74038689440085
9.41833153464795,2.54277662607294,1.7735800437055
9.5055659201012,2.50798121216244,1.80721194734609
9.59360828709314,2.47350419613891,1.84128216973768
9.68246611930312,2.43934700808187,1.87579006501961
9.77214696972572,2.40551094394053,1.91073477372225
9.86265846131282,2.37199716726717,1.94611521961345
9.95400828762152,2.33880671103136,1.98193010673352
10.0462042134681,2.30594047951058,2.01817791662784
10.1392540755882,2.27339925025277,2.05485690578551
10.2331657833025,2.24118367610666,2.09196510329261
10.3279473191895,2.20929428731527,2.12950030870809
10.423606739764,2.17773149366842,2.16746009017022
10.5201521761616,2.14649558670986,2.20584178274111
10.61759183483,2.11558674199487,2.24464248699649
10.7159339982267,2.08500502139404,2.28385906786754
10.8151870255229,2.05475037543921,2.32348815374122
10.9153593533139,2.02482264570739,2.36352613582505
11.0164594963366,1.99522156723877,2.40396916778184
11.1184960481927,1.96594677098484,2.44481316563955
11.2214776820798,1.93699778628281,2.48605380798065
11.3254131515281,1.90837404335264,2.52768653641522
11.4303112911448,1.88007487581291,2.56970655634103
11.5361810173648,1.85209952321208,2.61210883799382
11.6430313292088,1.8244471335717,2.65488811778984
11.7508713090481,1.7971167659381,2.69803889996268
11.8597101233767,1.77010739293939,2.74155545849523
11.9695570235904,1.7434179033447,2.7854318393476
12.0804213467733,1.71704710462246,2.82966186298066
12.1923125164911,1.69099372549497,2.87423912717457
12.3052400435926,1.66525641848629,2.9191570101408
12.4192135270178,1.63983376246097,2.96440867392572
12.534242654614,1.61472426515077,3.00998706810294
12.650337203959,1.58992636566715,3.05588493375104
12.7675070431927,1.56543843699706,3.10209480771275
12.8857621318552,1.54125878847971,3.14860902713086
13.0051125217341,1.51738566826241,3.1954197342556
13.1255683577184,1.4938172657333,3.24251888151741
13.2471398786612,1.47055171392904,3.28989823685883
13.3698374182495,1.44758709191583,3.33754938931796
13.4936714058831,1.42492142714195,3.38546375485613
13.6186523675608,1.40255269776026,3.43363258242113
13.7447909267754,1.3804788349192,3.48204696023728
13.8720978054162,1.35869772502095,3.53069782231284
14.000583824681,1.33720721194544,3.57957595515497
14.1302599059953,1.31600509923902,3.62867200468162
14.2611370719413,1.29508915226684,3.67797648331961
14.3932264471941,1.27445710032781,3.72747977727764
14.5265392594678,1.25410663873131,3.77717215398238
14.6610868404698,1.23403543083492,3.82704376966584
14.796880626864,1.21424111004235,3.8770846770913
14.9339321612425,1.19472128176101,3.92728483340539
15.0722530931076,1.17547352531871,3.97763410810329
15.211855179861,1.15649539583888,4.02812229109378
15.3527502878042,1.13778442607408,4.0787391008509
15.4949503931463,1.11933812819739,4.1294741926387
15.6384675830225,1.10115399555146,4.18031716679528
15.7833140565212,1.08322950435498,4.2312575770627
15.9295021257212,1.0655621153666,4.28228493894869
16.0770442167382,1.04814927550601,4.33338873810673
16.2259528707809,1.03098841943245,4.38455843872047
16.3762407452169,1.01407697108046,4.43578349187917
16.527920614649,0.997412345153116,4.48705334393036
16.6810053720006,0.980991948572938,4.53835744479645
16.835508029612,0.96481318189055,4.5896852562422
16.9914417203463,0.948873440651447,4.64102626007981
17.1488196987054,0.933170116721137,4.6923699662991
17.3076553419573,0.917700599568971,4.74370592111027
17.4679621512725,0.902462277511063,4.79502371488696
17.6297537528721,0.887452538912668,4.84631298999805
17.7930438991858,0.8726687733505,4.89756344851647
17.957846470021,0.858108372735429,4.94876485979421
18.1241754737424,0.843768732396051,4.99990706789271
18.2920450484629,0.829647252123683,5.05097999885854
18.4614694632455,0.815741337179287,5.1019736678346
18.6324631193156,0.802048399262936,5.15287818599758
