freqs,H1,H2,H1p,H2p
1.47628147190939,1.01511699291601,0.015236416986696,-0.108271543149893,172.767284913499
1.48995507285285,1.01547859261039,0.0155896627075648,-0.105619550846805,173.1035227286
1.50375532129974,1.01584908387428,0.0159520835428527,-0.102883928570741,173.433860237785
1.51768339028341,1.01622870465583,0.0163239222809979,-0.100064182540067,173.758273731862
1.53174046370208,1.016617699564,0.0167054280655431,-0.0971599057782983,174.076739976934
1.54592773641948,1.01701632004953,0.0170968565542356,-0.0941707848633099,174.389236200538
1.56024641436637,1.01742482458956,0.0174984700816843,-0.0910966070263784,174.695740077704
1.57469771464309,1.01784347887641,0.0179105378256678,-0.0879372676149057,174.996229716961
1.58928286562298,1.01827255601067,0.0183333359773167,-0.0846927779348398,175.290683646298
1.60400310705682,1.01871233669796,0.0187671479148653,-0.0813632734862762,175.579080799042
1.6188596901782,1.01916310945013,0.0192122643813097,-0.0779490226091209,175.861400499702
1.63385387780986,1.01962517079033,0.0196689836661008,-0.0744504355540593,176.137622449837
1.64898694447106,1.02009882546237,0.0201376117906334,-0.0708680739953984,176.407726713822
1.6642601764859,1.02058438664393,0.0206184626977796,-0.0672026610026102,176.67169370466
1.67967487209265,1.02108217616397,0.0211118584455508,-0.0634550914871733,176.929504169755
1.69523234155412,1.02159252472397,0.0216181294049473,-0.0596264431429105,177.181139176728
1.71093390726901,1.02211577212352,0.0221376144617943,-0.0557179878972861,177.426580099197
1.72678090388436,1.02265226748934,0.0226706612231666,-0.0517312038917076,177.66580860262
1.74277467840892,1.02320236950857,0.023217626227694,-0.0476677880097534,177.898806630127
1.75891659032773,1.02376644666552,0.0237788751606155,-0.0435296689716465,178.125556388413
1.77520801171763,1.02434487748231,0.0243547830729661,-0.0393190210145441,178.346040333648
1.7916503273639,1.02493805076309,0.0249457346055339,-0.0350382781777461,178.560241157454
1.80824493487795,1.0255463658416,0.0255521242168131,-0.0306901492124456,178.768141772901
1.82499324481615,1.02617023283222,0.0261743564161509,-0.0262776331356354,178.969725300597
1.84189668079971,1.02681007288422,0.0268128460010311,-0.021804035448762,179.164975054796
1.85895667963569,1.02746631843869,0.0274680182990524,-0.0172729850399217,179.353874529612
1.87617469143912,1.02813941348897,0.0281403094148493,-0.012688451791374,179.53640738527
1.8935521797563,1.02882981384307,0.028830166481445,-0.00805476491089428,179.71255743445
1.91109062168914,1.02953798738885,0.0295380479164485,-0.00337663200825509,179.882308628699
1.92879150802078,1.03026441436142,0.0302644236831609,0.00134084106330869,180.045645044924
1.94665634334226,1.03100958761223,0.0310097755562387,0.00609212958185636,180.202550871976
1.96468664618045,1.03177401287986,0.0317745973922809,0.0108712685260505,180.353010397311
1.98288394912707,1.03255820906221,0.0325593954053197,0.0156718303218689,180.497007993751
2.00124979896904,1.03336270848946,0.033364688447154,0.0204869017457382,180.634528106326
2.01978575681988,1.03418805719784,0.0341910082923817,0.0253090599667635,180.765555239214
2.03849339825246,1.03503481520332,0.0350388999283923,0.0301303477099513,180.890073942786
2.05737431343291,1.03590355677518,0.0359089218502608,0.034942247522526,181.008068800731
2.07643010725577,1.03679487070895,0.0368016463603569,0.0397356551268113,181.119524417299
2.09566239948043,1.03770936059793,0.0377176598727722,0.044500851844702,181.22442540463
2.1150728248688,1.03864764510314,0.0386575632226286,0.049227476078081,181.322756370197
2.13466303332424,1.03961035822077,0.0396219719800172,0.0539044938317623,181.414501904337
